Game,"Skin Name","Withdraw Price"
CS2,"Sticker | z4KR (Holo) | Budapest 2025",1.89
CS2,"P90 | Freight (Factory New)",1.87
CS2,"SCAR-20 | Sand Mesh (Factory New)",1.87
CS2,"Sticker | FL1T (Gold) | Antwerp 2022",1.87
CS2,"Sticker | jks (Holo) | Budapest 2025",1.87
CS2,"Berlin 2019 Legends (Holo/Foil)",1.87
CS2,"Sticker | torzsi (Gold) | Shanghai 2024",1.87
CS2,"P90 | Facility Negative (Factory New)",1.87
CS2,"Glock-18 | Nuclear Garden (Field-Tested)",1.87
CS2,"Zeus x27 | Earth Mandala (Factory New)",1.98
CS2,"UMP-45 | Warm Blooded (Factory New)",1.98
CS2,"Sticker | rox (Glitter) | Antwerp 2022",1.87
CS2,"Sticker | Apeks (Gold) | Paris 2023",1.87
CS2,"Sticker | Vitality (Gold) | 2020 RMR",1.87
CS2,"Berlin 2019 Legends (Holo-Foil)",1.87
CS2,"StatTrak™ P2000 | Oceanic (Factory New)",1.86
CS2,"Sticker | TeSeS (Gold) | Shanghai 2024",1.86
CS2,"Sticker | magixx (Gold, Champion) | Shanghai 2024",1.86
CS2,"USP-S | Torque (Battle-Scarred)",1.86
CS2,"Souvenir CZ75-Auto | Nitro (Minimal Wear)",1.86
CS2,"Horizon Case",1.86
CS2,"Sticker | IEM (Gold) | Rio 2022",1.86
CS2,"Galil AR | Crimson Tsunami (Field-Tested)",1.86
CS2,"Sticker | Vitality (Gold) | Paris 2023",1.85
CS2,"Sticker | PARIVISION (Gold) | Budapest 2025",1.85
CS2,"Dual Berettas | Twin Turbo (Battle-Scarred)",1.85
CS2,"StatTrak™ Five-SeveN | Capillary (Factory New)",1.85
CS2,"Souvenir P250 | Sand Dune (Well-Worn)",1.85
CS2,"Sticker | Cloud9 | London 2018",1.85
CS2,"SCAR-20 | Assault (Factory New)",1.85
CS2,"Sticker | ZywOo (Holo) | Copenhagen 2024",1.85
CS2,"Berlin 2019 Minor Challengers (Holo/Foil)",1.85
CS2,"Sticker | Twistzz (Holo) | Austin 2025",1.85
CS2,"Sticker | Sharks Esports (Foil) | Stockholm 2021",1.85
CS2,"Sticker | Stan (Holo)",1.85
CS2,"Sticker | Natus Vincere (Foil) | Stockholm 2021",1.85
CS2,"Sticker | m0NESY (Foil) | Austin 2025",1.85
CS2,"Berlin 2019 Minor Challengers (Holo-Foil)",1.85
CS2,"Sticker | First Blood (Holo)",1.84
CS2,"XM1014 | Halftone Shift (Field-Tested)",1.84
CS2,"Sticker | apEX (Gold, Champion) | Austin 2025",1.84
CS2,"StatTrak™ Glock-18 | Weasel (Field-Tested)",1.84
CS2,"StatTrak™ SG 553 | Tiger Moth (Well-Worn)",1.84
CS2,"Sticker | flusha | Krakow 2017",1.84
CS2,"MP7 | Anodized Navy (Minimal Wear)",1.84
CS2,"StatTrak™ USP-S | Ticket to Hell (Well-Worn)",1.84
CS2,"StatTrak™ Dual Berettas | Elite 1.6 (Factory New)",1.84
CS2,"StatTrak™ Glock-18 | Weasel (Well-Worn)",1.84
CS2,"Sticker | Natus Vincere (Gold) | Budapest 2025",1.84
CS2,"Galil AR | Crimson Tsunami (Battle-Scarred)",1.84
CS2,"Sticker | floppy (Gold) | Paris 2023",1.84
CS2,"M4A1-S | Liquidation (Well-Worn)",1.84
CS2,"Sticker | G2 Esports (Foil) | Stockholm 2021",1.84
CS2,"Desert Eagle | Trigger Discipline (Minimal Wear)",1.84
CS2,"Sticker | Mercury (Holo) | Austin 2025",1.84
CS2,"MP7 | Anodized Navy (Factory New)",1.84
CS2,"Sticker | KSCERATO (Holo) | Paris 2023",1.84
CS2,"StatTrak™ AUG | Aristocrat (Battle-Scarred)",1.84
CS2,"Sticker | Legendary (Foil)",1.84
CS2,"Sticker | karrigan (Holo) | Rio 2022",1.84
CS2,"Sticker | yuurih (Holo) | Antwerp 2022",1.84
CS2,"Sealed Graffiti | EZ",1.84
CS2,"StatTrak™ CZ75-Auto | Twist (Minimal Wear)",1.84
CS2,"SCAR-20 | Grotto (Factory New)",1.84
CS2,"XM1014 | Seasons (Minimal Wear)",1.84
CS2,"StatTrak™ XM1014 | Ziggy (Well-Worn)",1.84
CS2,"Sticker | mou | Krakow 2017",1.84
CS2,"StatTrak™ P250 | X-Ray (Field-Tested)",1.83
CS2,"Sticker | PGL (Holo) | Stockholm 2021",1.83
CS2,"Souvenir P250 | Exchanger (Factory New)",1.83
CS2,"MP5-SD | Co-Processor (Factory New)",1.83
CS2,"Souvenir MAC-10 | Pipsqueak (Minimal Wear)",1.83
CS2,"Dual Berettas | Ventilators (Factory New)",1.83
CS2,"StatTrak™ Dual Berettas | Royal Consorts (Field-Tested)",1.82
CS2,"Sticker | snow (Gold) | Austin 2025",1.82
CS2,"StatTrak™ SG 553 | Tiger Moth (Battle-Scarred)",1.82
CS2,"Sticker | karrigan (Holo) | Paris 2023",1.82
CS2,"USP-S | Sleeping Potion (Battle-Scarred)",1.93
CS2,"Glock-18 | Green Line (Minimal Wear)",1.82
CS2,"StatTrak™ Desert Eagle | Corinthian (Field-Tested)",1.82
CS2,"SCAR-20 | Blueprint (Factory New)",1.82
CS2,"X-Ray P250 Package",1.82
CS2,"Souvenir SCAR-20 | Storm (Minimal Wear)",1.82
CS2,"Sawed-Off | Sage Spray (Field-Tested)",1.82
CS2,"P2000 | Acid Etched (Minimal Wear)",1.81
CS2,"Souvenir MAC-10 | Indigo (Field-Tested)",1.81
CS2,"StatTrak™ MAG-7 | Firestarter (Well-Worn)",1.81
CS2,"Sticker | Hello CZ75-Auto (Gold)",1.81
CS2,"Sticker | KRIMZ | Krakow 2017",1.81
CS2,"Sticker | The MongolZ (Gold) | Copenhagen 2024",1.81
CS2,"Souvenir Desert Eagle | Tilted (Minimal Wear)",1.81
CS2,"Sticker | EmiliaQAQ (Holo) | Copenhagen 2024",1.81
CS2,"StatTrak™ SCAR-20 | Torn (Minimal Wear)",1.81
CS2,"Berlin 2019 Minor Challengers Autograph Capsule",1.81
CS2,"Sticker | Imperial Esports (Gold) | Copenhagen 2024",1.81
CS2,"Sticker | NAF (Gold) | Austin 2025",1.81
CS2,"Music Kit | Dren, Death's Head Demolition",1.81
CS2,"Sticker | Renegades (Holo) | Katowice 2019",1.8
CS2,"Sticker | Renegades | Cologne 2015",1.8
CS2,"SG 553 | Lush Ruins (Field-Tested)",1.8
CS2,"Sticker | sh1ro (Gold, Champion) | Shanghai 2024",1.8
CS2,"StatTrak™ Negev | Loudmouth (Battle-Scarred)",1.8
CS2,"Sticker | Maka (Gold) | Austin 2025",1.8
CS2,"StatTrak™ Tec-9 | Re-Entry (Field-Tested)",1.79
CS2,"XM1014 | Seasons (Well-Worn)",1.79
CS2,"SSG 08 | Memorial (Factory New)",1.79
CS2,"Sticker | Liazz (Gold) | Shanghai 2024",1.79
CS2,"Sticker | jks | Katowice 2019",1.79
CS2,"M4A1-S | Rose Hex (Factory New)",1.79
CS2,"UMP-45 | Labyrinth (Factory New)",1.79
CS2,"StatTrak™ Galil AR | Kami (Field-Tested)",1.79
CS2,"Sticker | Assassin (Holo)",1.79
CS2,"StatTrak™ P90 | Chopper (Field-Tested)",1.79
CS2,"Sticker | HEN1 | Krakow 2017",1.79
CS2,"Sticker | G2 Esports (Holo) | Paris 2023",1.79
CS2,"AWP | Pit Viper (Minimal Wear)",1.78
CS2,"Sticker | KRIMZ (Gold) | Paris 2023",1.78
CS2,"Five-SeveN | Fraise Crane (Minimal Wear)",1.88
CS2,"StatTrak™ MAG-7 | Heat (Field-Tested)",1.78
CS2,"XM1014 | Teclu Burner (Battle-Scarred)",1.78
CS2,"Sticker | isak (Holo) | Austin 2025",1.78
CS2,"Sticker | Boombl4 (Gold) | Stockholm 2021",1.78
CS2,"M4A1-S | Electrum (Battle-Scarred)",1.88
CS2,"UMP-45 | Late Night Transit (Minimal Wear)",1.78
CS2,"StatTrak™ Five-SeveN | Violent Daimyo (Minimal Wear)",1.78
CS2,"Sticker | G2 Esports | London 2018",1.78
CS2,"Sawed-Off | Fubar (Well-Worn)",1.78
CS2,"SSG 08 | Spring Twilly (Well-Worn)",1.78
CS2,"Sticker | Evil Geniuses (Gold) | 2020 RMR",1.78
CS2,"Sticker | Renegades (Foil) | Berlin 2019",1.78
CS2,"StatTrak™ SG 553 | Phantom (Minimal Wear)",1.77
CS2,"StatTrak™ Glock-18 | Moonrise (Field-Tested)",1.77
CS2,"MP7 | Powercore (Well-Worn)",1.77
CS2,"StatTrak™ FAMAS | Survivor Z (Minimal Wear)",1.77
CS2,"Sticker | Guardian Dragon (Foil)",1.77
CS2,"MP9 | Ruby Poison Dart (Battle-Scarred)",1.77
CS2,"Sticker | JUST (Holo) | Copenhagen 2024",1.77
CS2,"XM1014 | Watchdog (Field-Tested)",1.77
CS2,"Sticker | dennis | Krakow 2017",1.77
CS2,"StatTrak™ MAG-7 | Cobalt Core (Factory New)",1.76
CS2,"Sticker | FlameZ (Gold, Champion) | Austin 2025",1.76
CS2,"StatTrak™ P250 | X-Ray (Minimal Wear)",1.76
CS2,"StatTrak™ MP7 | Urban Hazard (Factory New)",1.76
CS2,"Sticker | sjuush (Gold) | Copenhagen 2024",1.76
CS2,"Sticker | MAJ3R (Gold) | Austin 2025",1.76
CS2,"MAG-7 | Copper Coated (Well-Worn)",1.76
CS2,"SSG 08 | Fever Dream (Well-Worn)",1.76
CS2,"StatTrak™ Sawed-Off | Limelight (Field-Tested)",1.76
CS2,"Sticker | s1mple (Glitter) | Rio 2022",1.76
CS2,"Sawed-Off | Clay Ambush (Minimal Wear)",1.76
CS2,"Sticker | Viggo (Holo)",1.76
CS2,"Sticker | Silver (Foil)",1.76
CS2,"AK-47 | Elite Build (Battle-Scarred)",1.75
CS2,"StatTrak™ Music Kit | Sam Marshall, Clutch",1.75
CS2,"Desert Eagle | Mulberry (Battle-Scarred)",1.75
CS2,"StatTrak™ Glock-18 | Moonrise (Battle-Scarred)",1.75
CS2,"StatTrak™ Desert Eagle | Trigger Discipline (Well-Worn)",1.75
CS2,"StatTrak™ CZ75-Auto | Vendetta (Minimal Wear)",1.75
CS2,"Negev | Desert-Strike (Factory New)",1.75
CS2,"SSG 08 | Dezastre (Factory New)",1.75
CS2,"Sticker | TaZ | Krakow 2017",1.75
CS2,"Sticker | Gen.G (Gold) | 2020 RMR",1.75
CS2,"MAC-10 | Calf Skin (Factory New)",1.75
CS2,"P90 | Randy Rush (Minimal Wear)",1.74
CS2,"StatTrak™ FAMAS | Crypsis (Factory New)",1.74
CS2,"Sticker | coldzera | Boston 2018",1.74
CS2,"StatTrak™ CZ75-Auto | Eco (Well-Worn)",1.74
CS2,"Sticker | rain (Holo) | Rio 2022",1.74
CS2,"StatTrak™ Desert Eagle | Trigger Discipline (Battle-Scarred)",1.74
CS2,"Sticker | GODSENT (Foil) | Stockholm 2021",1.74
CS2,"Sticker | GamerLegion (Holo) | Rio 2022",1.74
CS2,"StatTrak™ P2000 | Pulse (Battle-Scarred)",1.74
CS2,"StatTrak™ Five-SeveN | Violent Daimyo (Well-Worn)",1.74
CS2,"UMP-45 | Full Stop (Field-Tested)",1.74
CS2,"USP-S | Bleeding Edge (Field-Tested)",1.74
CS2,"Sticker | Queenix (Gold) | Copenhagen 2024",1.73
CS2,"Sticker | innocent | Krakow 2017",1.73
CS2,"UMP-45 | Roadblock (Factory New)",1.73
CS2,"Souvenir XM1014 | Run Run Run (Factory New)",1.73
CS2,"Sticker | JW | Boston 2018",1.73
CS2,"StatTrak™ G3SG1 | Murky (Minimal Wear)",1.73
CS2,"Souvenir SSG 08 | Carbon Fiber (Factory New)",1.72
CS2,"StatTrak™ R8 Revolver | Grip (Factory New)",1.72
CS2,"Music Kit | Selective Response, No Love Only Pleasure",1.72
CS2,"Sticker | Apeks (Holo) | Paris 2023",1.72
CS2,"Sticker | Fnatic | Krakow 2017",1.72
CS2,"Sticker | Poorly Drawn SAS (Holo)",1.72
CS2,"SCAR-20 | Wild Berry (Field-Tested)",1.72
CS2,"Souvenir XM1014 | Elegant Vines (Minimal Wear)",1.72
CS2,"StatTrak™ Negev | Loudmouth (Field-Tested)",1.71
CS2,"MAC-10 | Last Dive (Minimal Wear)",1.71
CS2,"MAC-10 | Last Dive (Battle-Scarred)",1.71
CS2,"StatTrak™ Tec-9 | Flash Out (Factory New)",1.71
CS2,"Souvenir MAG-7 | Metallic DDPAT (Factory New)",1.71
CS2,"Sticker | PR (Holo) | Budapest 2025",1.71
CS2,"Sticker | wayLander | Boston 2018",1.71
CS2,"Sticker | seized | Krakow 2017",1.7
CS2,"StatTrak™ USP-S | Flashback (Field-Tested)",1.69
CS2,"AK-47 | Elite Build (Well-Worn)",1.69
CS2,"P250 | Nevermore (Well-Worn)",1.69
CS2,"P90 | Ancient Earth (Field-Tested)",1.69
CS2,"StatTrak™ MAG-7 | Monster Call (Minimal Wear)",1.69
CS2,"Sticker | Fnatic (Gold) | Rio 2022",1.69
CS2,"StatTrak™ Desert Eagle | Oxide Blaze (Minimal Wear)",1.69
CS2,"Sticker | Aleksib (Gold) | Paris 2023",1.69
CS2,"StatTrak™ XM1014 | Slipstream (Factory New)",1.69
CS2,"Sticker | Vega Squadron | London 2018",1.69
CS2,"Sticker | VINI (Holo) | Copenhagen 2024",1.69
CS2,"Sticker | seized | Boston 2018",1.69
CS2,"StatTrak™ Galil AR | Sandstorm (Field-Tested)",1.69
CS2,"Souvenir MP5-SD | Co-Processor (Minimal Wear)",1.69
CS2,"Sticker | Move It (Holo)",1.69
CS2,"Souvenir USP-S | Purple DDPAT (Well-Worn)",1.69
CS2,"Souvenir AUG | Radiation Hazard (Field-Tested)",1.69
CS2,"Sealed Graffiti | Guardian Dragon",1.69
CS2,"Sticker | Techno4K (Holo) | Budapest 2025",1.69
CS2,"StatTrak™ R8 Revolver | Reboot (Well-Worn)",1.69
CS2,"Sticker | Vitality (Gold) | Austin 2025",1.69
CS2,"MP9 | Bioleak (Factory New)",1.69
CS2,"StatTrak™ UMP-45 | Plastique (Well-Worn)",1.69
CS2,"Sticker | Jame (Holo) | Copenhagen 2024",1.69
CS2,"StatTrak™ Negev | Bratatat (Battle-Scarred)",1.69
CS2,"AUG | Amber Fade (Field-Tested)",1.69
CS2,"Sealed Graffiti | Kawaii Killer CT",1.69
CS2,"Sticker | MOUZ (Gold) | Paris 2023",1.69
CS2,"StatTrak™ Desert Eagle | Serpent Strike (Well-Worn)",1.69
CS2,"Sticker | fer | Krakow 2017",1.69
CS2,"StatTrak™ Music Kit | Sam Marshall, Bodacious",1.69
CS2,"XM1014 | Seasons (Field-Tested)",1.69
CS2,"Sticker | Jame (Holo, Champion) | Rio 2022",1.69
CS2,"Tec-9 | Safety Net (Field-Tested)",1.69
CS2,"SCAR-20 | Powercore (Minimal Wear)",1.69
CS2,"StatTrak™ XM1014 | Mockingbird (Factory New)",1.68
CS2,"Negev | Terrain (Factory New)",1.68
CS2,"M249 | Emerald Poison Dart (Minimal Wear)",1.68
CS2,"CZ75-Auto | Tacticat (Minimal Wear)",1.68
CS2,"Souvenir Tec-9 | VariCamo (Field-Tested)",1.68
CS2,"Sticker | exit (Gold) | Shanghai 2024",1.68
CS2,"Souvenir Five-SeveN | Contractor (Minimal Wear)",1.68
CS2,"M4A1-S | Fizzy POP (Field-Tested)",1.68
CS2,"Sticker | karrigan (Holo, Champion) | Antwerp 2022",1.68
CS2,"Sticker | G2 Esports (Gold) | Paris 2023",1.68
CS2,"Sticker | Legacy (Gold) | Austin 2025",1.68
CS2,"M4A1-S | Fizzy POP (Well-Worn)",1.68
CS2,"Sticker | Immortals | Krakow 2017",1.68
CS2,"StatTrak™ MP7 | Guerrilla (Field-Tested)",1.68
CS2,"Sticker | Cloud9 | Krakow 2017",1.68
CS2,"SCAR-20 | Outbreak (Factory New)",1.68
CS2,"Sticker | mezii (Gold) | Paris 2023",1.68
CS2,"Sticker | FURIA (Gold) | Budapest 2025",1.68
CS2,"SSG 08 | Spring Twilly (Field-Tested)",1.68
CS2,"Souvenir G3SG1 | Polar Camo (Minimal Wear)",1.68
CS2,"StatTrak™ UMP-45 | Grand Prix (Field-Tested)",1.66
CS2,"P90 | Chopper (Minimal Wear)",1.66
CS2,"Patch | Gambit Gaming | Stockholm 2021",1.66
CS2,"Sticker | HooXi (Holo) | Antwerp 2022",1.66
CS2,"StatTrak™ PP-Bizon | Cobalt Halftone (Minimal Wear)",1.66
CS2,"StatTrak™ M4A4 | Etch Lord (Field-Tested)",1.65
CS2,"M249 | Emerald Poison Dart (Well-Worn)",1.65
CS2,"XM1014 | Blue Steel (Factory New)",1.65
CS2,"Souvenir Negev | CaliCamo (Minimal Wear)",1.65
CS2,"StatTrak™ XM1014 | Black Tie (Battle-Scarred)",1.65
CS2,"StatTrak™ Nova | Toy Soldier (Field-Tested)",1.65
CS2,"Sticker | Imperial Esports (Gold) | Shanghai 2024",1.65
CS2,"Tec-9 | Safety Net (Well-Worn)",1.65
CS2,"FAMAS | 2A2F (Minimal Wear)",1.65
CS2,"SSG 08 | Spring Twilly (Battle-Scarred)",1.65
CS2,"Music Kit | Matt Levine, Drifter",1.65
CS2,"MP9 | Storm (Field-Tested)",1.65
CS2,"StatTrak™ XM1014 | Zombie Offensive (Factory New)",1.64
CS2,"StatTrak™ CZ75-Auto | Eco (Battle-Scarred)",1.64
CS2,"Sticker | mzinho (Gold) | Copenhagen 2024",1.64
CS2,"Sticker | bodyy | Krakow 2017",1.64
CS2,"UMP-45 | Plastique (Minimal Wear)",1.64
CS2,"StatTrak™ G3SG1 | High Seas (Battle-Scarred)",1.64
CS2,"Tec-9 | Avalanche (Well-Worn)",1.64
CS2,"Sealed Graffiti | Zombie Hop",1.64
CS2,"Sticker | HS | Krakow 2017",1.64
CS2,"StatTrak™ R8 Revolver | Crazy 8 (Minimal Wear)",1.64
CS2,"StatTrak™ MP5-SD | Gauss (Minimal Wear)",1.64
CS2,"Sticker | tarik | London 2018",1.64
CS2,"Souvenir PP-Bizon | Chemical Green (Well-Worn)",1.64
CS2,"Sticker | Legendary Eagle Master (Holo)",1.64
CS2,"AK-47 | Wintergreen (Well-Worn)",1.64
CS2,"StatTrak™ XM1014 | Black Tie (Field-Tested)",1.64
CS2,"StatTrak™ Nova | Gila (Minimal Wear)",1.64
CS2,"Prisma Case",1.63
CS2,"Sticker | Fluxo (Holo) | Paris 2023",1.63
CS2,"StatTrak™ MAC-10 | Cat Fight (Field-Tested)",1.63
CS2,"MP9 | Shredded (Factory New)",1.63
CS2,"UMP-45 | Scaffold (Field-Tested)",1.62
CS2,"StatTrak™ Galil AR | Firefight (Field-Tested)",1.62
CS2,"UMP-45 | Grand Prix (Field-Tested)",1.62
CS2,"Sticker | Starry (Holo) | Austin 2025",1.62
CS2,"FAMAS | Neural Net (Well-Worn)",1.62
CS2,"Sticker | karrigan (Holo) | Shanghai 2024",1.62
CS2,"Galil AR | Galigator (Field-Tested)",1.72
CS2,"Sticker | Space Soldiers | London 2018",1.62
CS2,"Galil AR | Destroyer (Factory New)",1.62
CS2,"StatTrak™ P90 | Module (Minimal Wear)",1.62
CS2,"Sealed Graffiti | Broken Heart (Blood Red)",1.62
CS2,"StatTrak™ MP9 | Deadly Poison (Minimal Wear)",1.62
CS2,"Prisma 2 Case",1.61
CS2,"Music Kit | Jesse Harlin, Astro Bellum",1.61
CS2,"Music Kit | DRYDEN, Feel The Power",1.61
CS2,"MP9 | Urban Sovereign (Field-Tested)",1.7
CS2,"Sticker | Mercury (Holo) | Budapest 2025",1.61
CS2,"Sticker | GamerLegion (Holo) | Paris 2023",1.61
CS2,"Sticker | OG (Gold) | 2020 RMR",1.61
CS2,"Sticker | 9INE (Holo) | Paris 2023",1.61
CS2,"Sticker | huNter- (Gold) | Austin 2025",1.61
CS2,"Sticker | Rainbow Route (Holo)",1.61
CS2,"Sealed Graffiti | Fire Serpent",1.61
CS2,"Sticker | Team Liquid (Foil) | Stockholm 2021",1.6
CS2,"Sticker | iM (Gold) | Shanghai 2024",1.6
CS2,"P90 | Chopper (Well-Worn)",1.6
CS2,"Five-SeveN | Flame Test (Factory New)",1.6
CS2,"AWP | Acheron (Minimal Wear)",1.6
CS2,"Sticker | Hello AUG (Gold)",1.6
CS2,"StatTrak™ FAMAS | Meow 36 (Factory New)",1.59
CS2,"Sticker | TeSeS (Holo) | Budapest 2025",1.59
CS2,"StatTrak™ SCAR-20 | Blueprint (Factory New)",1.59
CS2,"Sticker | Ninjas in Pyjamas | Berlin 2019",1.59
CS2,"P90 | Aeolian Light (Factory New)",1.68
CS2,"Sticker | Gambit Gaming (Foil) | Stockholm 2021",1.59
CS2,"Sticker | iM (Gold) | Paris 2023",1.59
CS2,"StatTrak™ R8 Revolver | Reboot (Battle-Scarred)",1.59
CS2,"StatTrak™ Glock-18 | Clear Polymer (Minimal Wear)",1.59
CS2,"Tec-9 | Re-Entry (Minimal Wear)",1.59
CS2,"Music Kit | Sean Murray, A*D*8",1.59
CS2,"Tec-9 | Rebel (Factory New)",1.59
CS2,"Souvenir MAC-10 | Indigo (Battle-Scarred)",1.59
CS2,"StatTrak™ UMP-45 | Delusion (Minimal Wear)",1.59
CS2,"Sticker | juanflatroo (Gold) | Antwerp 2022",1.58
CS2,"StatTrak™ SSG 08 | Necropos (Minimal Wear)",1.58
CS2,"Sticker | Tuurtle (Gold) | Antwerp 2022",1.58
CS2,"StatTrak™ UMP-45 | Briefing (Factory New)",1.58
CS2,"Dual Berettas | Angel Eyes (Minimal Wear)",1.58
CS2,"StatTrak™ R8 Revolver | Survivalist (Factory New)",1.58
CS2,"StatTrak™ Glock-18 | Catacombs (Field-Tested)",1.58
CS2,"Sticker | Lucky (Foil) | Berlin 2019",1.58
CS2,"MAG-7 | Storm (Field-Tested)",1.58
CS2,"StatTrak™ Galil AR | Kami (Battle-Scarred)",1.57
CS2,"StatTrak™ M4A4 | Magnesium (Field-Tested)",1.57
CS2,"StatTrak™ Dual Berettas | Royal Consorts (Well-Worn)",1.57
CS2,"StatTrak™ AUG | Trigger Discipline (Factory New)",1.57
CS2,"StatTrak™ Nova | Ocular (Field-Tested)",1.57
CS2,"StatTrak™ UMP-45 | Continuum (Field-Tested)",1.57
CS2,"SG 553 | Aerial (Factory New)",1.57
CS2,"Patch | Metal Legendary Eagle",1.57
CS2,"M4A1-S | Fizzy POP (Battle-Scarred)",1.57
CS2,"StatTrak™ Sawed-Off | Limelight (Battle-Scarred)",1.57
CS2,"MAC-10 | Last Dive (Field-Tested)",1.56
CS2,"Sticker | GamerLegion (Gold) | Rio 2022",1.56
CS2,"Five-SeveN | Buddy (Minimal Wear)",1.56
CS2,"SCAR-20 | Wild Berry (Well-Worn)",1.56
CS2,"Patch | Metal Legendary Eagle Master",1.56
CS2,"Sticker | Aleksib | Katowice 2019",1.56
CS2,"Sticker | dav1g (Holo) | Copenhagen 2024",1.56
CS2,"Sticker | paiN Gaming (Holo) | Paris 2023",1.56
CS2,"SG 553 | Triarch (Minimal Wear)",1.56
CS2,"Sticker | Hello M4A4",1.56
CS2,"Sticker | Purple Jaggyfish",1.56
CS2,"Souvenir P90 | Storm (Well-Worn)",1.56
CS2,"Sticker | MOUZ (Holo) | Paris 2023",1.55
CS2,"StatTrak™ P250 | Inferno (Battle-Scarred)",1.55
CS2,"StatTrak™ Dual Berettas | Flora Carnivora (Minimal Wear)",1.55
CS2,"Tec-9 | Slag (Factory New)",1.55
CS2,"StatTrak™ Music Kit | Sullivan King, Lock Me Up",1.55
CS2,"Sticker | Last Vance (Gold)",1.55
CS2,"Music Kit | Austin Wintory, Mocha Petal",1.54
CS2,"Sticker | qikert (Gold) | Antwerp 2022",1.54
CS2,"StatTrak™ MP7 | Cirrus (Battle-Scarred)",1.54
CS2,"MAC-10 | Poplar Thicket (Factory New)",1.54
CS2,"Sticker | chopper (Gold) | Budapest 2025",1.54
CS2,"StatTrak™ Galil AR | Connexion (Minimal Wear)",1.54
CS2,"StatTrak™ MP5-SD | Condition Zero (Minimal Wear)",1.54
CS2,"Souvenir Nova | Walnut (Minimal Wear)",1.54
CS2,"Sticker | JDC (Holo) | Paris 2023",1.54
CS2,"StatTrak™ Dual Berettas | Angel Eyes (Field-Tested)",1.54
CS2,"StatTrak™ SSG 08 | Slashed (Well-Worn)",1.54
CS2,"P250 | Wingshot (Field-Tested)",1.54
CS2,"Sticker | Fnatic (Gold) | 2020 RMR",1.54
CS2,"Tec-9 | Safety Net (Battle-Scarred)",1.54
CS2,"Sticker | BIG (Holo) | Rio 2022",1.54
CS2,"M249 | Emerald Poison Dart (Field-Tested)",1.53
CS2,"UMP-45 | Scaffold (Well-Worn)",1.53
CS2,"Sticker | nex | Krakow 2017",1.53
CS2,"USP-S | Tropical Breeze (Minimal Wear)",1.53
CS2,"Sticker | chopper | Boston 2018",1.53
CS2,"Sticker | 3DMAX (Gold) | Shanghai 2024",1.53
CS2,"MP7 | Amberline (Field-Tested)",1.62
CS2,"StatTrak™ MP9 | Dart (Well-Worn)",1.53
CS2,"Souvenir Desert Eagle | Tilted (Well-Worn)",1.53
CS2,"Sticker | FlyQuest (Gold) | Budapest 2025",1.53
CS2,"Sticker | Snax (Gold) | Austin 2025",1.53
CS2,"UMP-45 | Continuum (Minimal Wear)",1.53
CS2,"USP-S | Bleeding Edge (Battle-Scarred)",1.53
CS2,"Stockholm 2021 Legends Sticker Capsule",1.53
CS2,"StatTrak™ M249 | O.S.I.P.R. (Factory New)",1.53
CS2,"Sticker | frozen (Holo) | Austin 2025",1.53
CS2,"Tec-9 | Mummy's Rot (Well-Worn)",1.53
CS2,"Sticker | Countdown (Holo)",1.53
CS2,"G3SG1 | Desert Storm (Factory New)",1.53
CS2,"StatTrak™ MP7 | Cirrus (Field-Tested)",1.53
CS2,"StatTrak™ Music Kit | Ben Bromfield, Rabbit Hole",1.53
CS2,"MP9 | Nexus (Factory New)",1.53
CS2,"Sticker | FL4MUS (Gold) | Austin 2025",1.53
CS2,"Sticker | Natus Vincere | Katowice 2019",1.52
CS2,"Sticker | Magisk (Gold) | Paris 2023",1.52
CS2,"Sticker | Vitality (Holo) | Rio 2022",1.52
CS2,"Sticker | cajunb | Boston 2018",1.52
CS2,"Sticker | M80 (Gold) | Austin 2025",1.52
CS2,"StatTrak™ MP9 | Dart (Minimal Wear)",1.52
CS2,"Sticker | ZywOo (Holo) | Paris 2023",1.52
CS2,"StatTrak™ Galil AR | Signal (Field-Tested)",1.52
CS2,"StatTrak™ Negev | Prototype (Factory New)",1.52
CS2,"Sticker | qikert (Gold, Champion) | Rio 2022",1.52
CS2,"Sticker | zevy (Holo) | Austin 2025",1.52
CS2,"Sawed-Off | Full Stop (Factory New)",1.52
CS2,"UMP-45 | Scaffold (Battle-Scarred)",1.52
CS2,"Sticker | exit (Gold) | Antwerp 2022",1.52
CS2,"Sticker | zorte (Gold) | Antwerp 2022",1.52
CS2,"StatTrak™ Five-SeveN | Buddy (Field-Tested)",1.52
CS2,"MAC-10 | Cat Fight (Minimal Wear)",1.52
CS2,"Sticker | Zyphon (Gold) | Antwerp 2022",1.52
CS2,"M249 | Submerged (Factory New)",1.52
CS2,"Sticker | mezii (Gold) | Budapest 2025",1.52
CS2,"XM1014 | Seasons (Battle-Scarred)",1.52
CS2,"SCAR-20 | Contractor (Factory New)",1.52
CS2,"Sticker | EliGE (Holo) | Shanghai 2024",1.52
CS2,"Sticker | Freeze (Lenticular)",1.52
CS2,"Sealed Graffiti | BIG | Boston 2018",1.52
CS2,"Sticker | apEX (Holo) | Antwerp 2022",1.52
CS2,"Souvenir PP-Bizon | Chemical Green (Field-Tested)",1.52
CS2,"Souvenir XM1014 | Elegant Vines (Field-Tested)",1.52
CS2,"StatTrak™ Sawed-Off | Analog Input (Minimal Wear)",1.52
